Found Java version 1.7.0_91
Available memory: 3951 MB
Setting jvm heap size: -Xmx512m
193 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2015-12-14 started.
107111 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin User Agent Fuzzer
107111 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Integer Overflow Error
107111 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.PluginFactory  - Ignoring (apparently) less stable scanner version, id=30003, ExistingPlugin[Status=beta, Class=org.zaproxy.zap.extension.ascanrulesBeta.IntegerOverflow], LessStablePlugin[Status=alpha, Class=org.zaproxy.zap.extension.ascanrulesAlpha.IntegerOverflow]
107112 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Proxy Disclosure
107112 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin HTTPS Content Available via HTTP
107112 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cookie Slack Detector
107116 [ZAP-ProxyThread-40] INFO org.parosproxy.paros.core.scanner.Scanner  - scanner started
107116 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
107119 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Path Traversal
107119 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end
107120 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Remote File Inclusion
107121 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Server Side Include
107128 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cross Site Scripting (Reflected)
107128 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cross Site Scripting (Persistent)
107129 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SQL Injection
107130 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Server Side Code Injection
107131 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Remote OS Command Injection
107135 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Directory Browsing
107136 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin External Redirect
107136 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Buffer Overflow
107137 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Format String Error
107138 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin CRLF Injection
107139 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Parameter Tampering
107140 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cross Site Scripting (Persistent) - Prime
107140 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cross Site Scripting (Persistent) - Spider
107141 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Script Active Scan Rules
107142 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Source Code Disclosure - SVN
107142 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Source Code Disclosure - /WEB-INF folder
107143 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Remote Code Execution - Shell Shock
107143 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Anti CSRF Tokens Scanner
107144 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Heartbleed OpenSSL Vulnerability
107145 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cross-Domain Misconfiguration
107145 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Source Code Disclosure - CVE-2012-1823
107146 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Remote Code Execution - CVE-2012-1823
107147 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Session Fixation
107147 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SQL Injection - MySQL
107148 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SQL Injection - Hypersonic SQL
107148 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SQL Injection - Oracle
107149 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SQL Injection - PostgreSQL
107150 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin XPath Injection Plugin
107151 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin XML External Entity Attack
107152 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Generic Padding Oracle
107153 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Expression Language Injection
107153 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Backup File Disclosure
107154 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Integer Overflow Error
107155 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Insecure HTTP Method
107155 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin HTTP Parameter Pollution scanner
107156 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Possible Username Enumeration
107157 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Source Code Disclosure - Git 
107157 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Source Code Disclosure - File Inclusion
107158 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin LDAP Injection
107159 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SQL Injection - SQLite
107159 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Example Active Scanner: Denial of Service
107160 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin An example active scan rule which loads data from a file
107161 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SOAP Action Spoofing
107161 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin SOAP XML Injection
107162 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Relative Path Confusion
107162 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin User Agent Fuzzer
107163 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Proxy Disclosure
107164 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin HTTPS Content Available via HTTP
107164 [Thread-19] INFO org.parosproxy.paros.core.scanner.PluginFactory  - loaded plugin Cookie Slack Detector
107175 [Thread-20] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | TestPathTraversal strength HIGH threshold MEDIUM
110061 [ZAP-ActiveScanner-0] WARN org.zaproxy.zap.extension.ascanrules.TestPathTraversal  - Error scanning parameters for Path Traversal: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:237)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:189)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:185)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.sendAndCheckPayload(TestPathTraversal.java:444)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.scan(TestPathTraversal.java:301)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
119310 [ZAP-ActiveScanner-0] WARN org.zaproxy.zap.extension.ascanrules.TestPathTraversal  - Error scanning parameters for Path Traversal: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:237)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:189)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:185)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.sendAndCheckPayload(TestPathTraversal.java:444)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.scan(TestPathTraversal.java:329)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
124241 [ZAP-ActiveScanner-1] WARN org.zaproxy.zap.extension.ascanrules.TestPathTraversal  - Error scanning parameters for Path Traversal: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:237)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:189)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:185)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.sendAndCheckPayload(TestPathTraversal.java:444)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.scan(TestPathTraversal.java:329)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:245)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scanVariant(AbstractAppParamPlugin.java:173)
	at org.parosproxy.paros.core.scanner.AbstractAppParamPlugin.scan(AbstractAppParamPlugin.java:144)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.run(AbstractPlugin.java:282)
	at java.lang.Thread.run(Thread.java:745)
126078 [ZAP-ActiveScanner-0] WARN org.zaproxy.zap.extension.ascanrules.TestPathTraversal  - Error scanning parameters for Path Traversal: Connection reset
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(SocketInputStream.java:196)
	at java.net.SocketInputStream.read(SocketInputStream.java:122)
	at java.io.BufferedInputStream.fill(BufferedInputStream.java:235)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:254)
	at org.apache.commons.httpclient.HttpParser.readRawLine(HttpParser.java:78)
	at org.apache.commons.httpclient.HttpParser.readLine(HttpParser.java:106)
	at org.apache.commons.httpclient.HttpConnection.readLine(HttpConnection.java:1116)
	at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.readLine(MultiThreadedHttpConnectionManager.java:1413)
	at org.apache.commons.httpclient.HttpMethodBase.readStatusLine(HttpMethodBase.java:2032)
	at org.zaproxy.zap.ZapGetMethod.readResponse(ZapGetMethod.java:88)
	at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1147)
	at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:450)
	at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:191)
	at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
	at org.parosproxy.paros.network.HttpSender.executeMethod(HttpSender.java:307)
	at org.parosproxy.paros.network.HttpSender.runMethod(HttpSender.java:519)
	at org.parosproxy.paros.network.HttpSender.send(HttpSender.java:478)
	at org.parosproxy.paros.network.HttpSender.sendAuthenticated(HttpSender.java:456)
	at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:364)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:237)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:189)
	at org.parosproxy.paros.core.scanner.AbstractPlugin.sendAndReceive(AbstractPlugin.java:185)
	at org.zaproxy.zap.extension.ascanrules.TestPathTraversal.sendAndCheckPayload(TestPathTraversal.java:444)
