Found Java version 1.7.0_91
Available memory: 3951 MB
Setting jvm heap size: -Xmx512m
156 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2015-12-14 started.
150401 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state16 and state7 are the same.
150406 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 9 states with unfired actions
152609 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
153751 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
154898 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
156110 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state17 added to the StateMachine.
156110 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
156122 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 9 states with unfired actions
158307 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
159445 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
160611 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state18 added to the StateMachine.
160611 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
160624 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 9 states with unfired actions
162891 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
164025 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
165170 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
166374 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state19 added to the StateMachine.
166374 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
166385 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 9 states with unfired actions
168583 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
169728 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
170876 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
172074 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state20 added to the StateMachine.
172074 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
172086 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 9 states with unfired actions
174297 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
175475 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state21 added to the StateMachine.
175475 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 2
175485 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 10 states with unfired actions
176706 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state22 added to the StateMachine.
176706 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
176727 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 11 states with unfired actions
177957 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state23 and state14 are the same.
177962 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 11 states with unfired actions
180212 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
181367 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
182940 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state24 added to the StateMachine.
182940 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
183045 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 12 states with unfired actions
184591 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state25 and state14 are the same.
184597 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 12 states with unfired actions
186808 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
187959 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
189310 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
190851 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state26 added to the StateMachine.
190851 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
190864 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 12 states with unfired actions
193064 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
194218 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
195414 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state27 added to the StateMachine.
195414 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
195432 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 13 states with unfired actions
196634 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state28 added to the StateMachine.
196634 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
196648 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 13 states with unfired actions
198851 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
199995 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
201140 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
202329 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state29 and state17 are the same.
202334 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 13 states with unfired actions
204524 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
205684 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
206860 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
208067 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state30 added to the StateMachine.
208067 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
208077 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 13 states with unfired actions
210265 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
211426 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
212604 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state31 added to the StateMachine.
212604 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
212616 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 14 states with unfired actions
213800 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state32 added to the StateMachine.
213800 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
213812 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 14 states with unfired actions
216005 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
217237 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
218399 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
219626 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state33 added to the StateMachine.
219626 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
219638 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 14 states with unfired actions
221833 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
222976 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
224138 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
225358 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state34 added to the StateMachine.
225358 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
225369 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 14 states with unfired actions
227552 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
228730 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state35 added to the StateMachine.
228730 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 2
228739 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 15 states with unfired actions
230013 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state36 added to the StateMachine.
230014 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
230040 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 16 states with unfired actions
231307 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state37 added to the StateMachine.
231307 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
231320 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 16 states with unfired actions
233506 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
234680 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
235953 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state38 added to the StateMachine.
235953 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
235973 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 17 states with unfired actions
237194 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state39 and state14 are the same.
237199 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 17 states with unfired actions
239380 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
240514 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
241687 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
242926 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state40 and state14 are the same.
242931 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 17 states with unfired actions
245134 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
246272 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
247828 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state41 added to the StateMachine.
247828 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
247932 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 18 states with unfired actions
249492 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state42 and state14 are the same.
249497 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 18 states with unfired actions
251683 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
252816 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
254175 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
255751 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state43 added to the StateMachine.
255751 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
255764 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 18 states with unfired actions
257946 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
259080 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
260430 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
261978 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state44 added to the StateMachine.
261979 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
261991 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 18 states with unfired actions
264177 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
265309 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
266494 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state45 added to the StateMachine.
266494 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
266508 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 19 states with unfired actions
267715 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state46 added to the StateMachine.
267715 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
267726 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 19 states with unfired actions
269910 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
271040 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
272201 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
273422 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state47 added to the StateMachine.
273422 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
273434 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 19 states with unfired actions
275623 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
276756 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
277902 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
279112 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state48 and state30 are the same.
279118 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 19 states with unfired actions
281334 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
282470 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
283623 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
284836 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state49 added to the StateMachine.
284836 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
284848 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 19 states with unfired actions
287069 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
288210 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
289393 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state50 added to the StateMachine.
289393 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
289405 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 20 states with unfired actions
290592 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state51 added to the StateMachine.
290592 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
290604 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 20 states with unfired actions
292888 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
294037 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
295142 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
295142 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
295161 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
295182 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
296103 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
296106 [HSQLDB Timer @3ea0c416] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end
297218 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state52 added to the StateMachine.
297219 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
